net,length_um
ex_stage_i.EX_pc_dest_o\[29\],7.98
_00474_,7.975
_00796_,7.975
_04286_,7.96
_04671_,7.96
_06627_,7.96
_02219_,7.94
_02238_,7.94
_02652_,7.94
_03095_,7.94
_03128_,7.94
_03321_,7.94
_04388_,7.94
_04511_,7.94
_04606_,7.94
_04998_,7.94
_05201_,7.94
_06729_,7.94
_00571_,7.925
IMEM_data_i[11],7.92
_00651_,7.92
_02086_,7.92
_02134_,7.92
_03317_,7.92
_04430_,7.92
_05650_,7.92
IMEM_data_i[19],7.91
_03926_,7.9
_04021_,7.9
_02266_,7.88
_02890_,7.88
_02926_,7.88
_02980_,7.88
_03562_,7.88
_06452_,7.88
_05387_,7.86
_00084_,7.845
_00872_,7.845
_01040_,7.845
_01408_,7.845
_02108_,7.84
_02993_,7.84
_03022_,7.84
_03217_,7.84
ex_stage_i.EX_rs2_data_o\[30\],7.84
_00052_,7.815
exception_o,7.81
_00245_,7.805
_00717_,7.78
_04156_,7.78
_00143_,7.765
_00853_,7.765
_01397_,7.765
_02943_,7.76
_00107_,7.745
_01151_,7.745
_05287_,7.74
_05689_,7.74
_06296_,7.74
_00424_,7.725
_05662_,7.7
_00431_,7.695
_05968_,7.695
boot_addr_i[28],7.69
_01141_,7.68
_01793_,7.68
_02384_,7.68
_03367_,7.68
_03631_,7.68
_04436_,7.68
_04626_,7.68
_04636_,7.68
_04928_,7.68
_05284_,7.68
_05828_,7.68
_06442_,7.68
_06620_,7.68
_06717_,7.68
_00489_,7.665
_04091_,7.66
_04745_,7.66
_05351_,7.66
_06322_,7.66
_00426_,7.645
_01149_,7.645
_01250_,7.645
_00018_,7.64
_01628_,7.64
_01856_,7.64
_02193_,7.64
_02596_,7.64
_02887_,7.64
_03702_,7.64
_04489_,7.64
_04546_,7.64
_04613_,7.64
_04719_,7.64
_04754_,7.64
_05578_,7.64
_05879_,7.64
_06502_,7.64
_06541_,7.64
_06702_,7.64
_06710_,7.64
mem_stage_i.MEM_alu_result_o\[24\],7.64
_00365_,7.625
_00946_,7.625
_02250_,7.62
_00086_,7.605
_00228_,7.605
_01254_,7.605
_00356_,7.6
_01088_,7.6
_01095_,7.6
_01775_,7.6
_03014_,7.6
_03028_,7.6
_03164_,7.6
_03194_,7.6
_03571_,7.6
_05282_,7.6
_06061_,7.6
_06600_,7.6
_06650_,7.6
_06791_,7.6
_01792_,7.58
_02110_,7.58
_02743_,7.58
_02794_,7.58
_03607_,7.58
_04321_,7.58
_04330_,7.58
_04588_,7.58
_04723_,7.58
_04752_,7.58
_06238_,7.58
_06723_,7.58
net160,7.58
_01174_,7.565
_00028_,7.56
_00896_,7.56
_01486_,7.56
_01612_,7.56
_02655_,7.56
_02679_,7.56
_03206_,7.56
_03584_,7.56
_03697_,7.56
_04168_,7.56
_04174_,7.56
_04188_,7.56
_04235_,7.56
_04592_,7.56
_04657_,7.56
_04801_,7.56
_05728_,7.56
_05953_,7.56
_05981_,7.56
_06025_,7.56
_06399_,7.56
_06437_,7.56
_06556_,7.56
_06565_,7.56
_06619_,7.56
ex_stage_i.EX_pc_dest_o\[28\],7.56
_00981_,7.545
_00440_,7.525
_01216_,7.525
_02735_,7.52
_02741_,7.52
_02785_,7.52
_03884_,7.52
_03932_,7.52
_04169_,7.52
_04285_,7.52
_04317_,7.52
_04577_,7.52
_04596_,7.52
_04897_,7.52
_05062_,7.52
_05400_,7.52
_05934_,7.52
_06537_,7.52
_06547_,7.52
_06579_,7.52
_06588_,7.52
_06603_,7.52
_06604_,7.52
_06724_,7.52
_06755_,7.52
_06802_,7.52
_03131_,7.5
_00645_,7.485
_00961_,7.48
_01989_,7.48
_02063_,7.48
_02600_,7.48
_02665_,7.48
_02667_,7.48
_03839_,7.48
_04401_,7.48
_04607_,7.48
_06474_,7.48
_06784_,7.48
_06795_,7.48
_02109_,7.46
_03208_,7.46
_03480_,7.46
_06271_,7.46
control_i.MEM_rd_addr_i\[3\],7.46
_00436_,7.445
_03245_,7.44
_03712_,7.44
_04488_,7.44
_06295_,7.44
_00614_,7.42
_00658_,7.42
_01101_,7.42
_01403_,7.42
_01794_,7.42
_03483_,7.42
_03808_,7.42
ex_stage_i.EX_rs2_data_o\[7\],7.42
_00979_,7.385
_03405_,7.38
_03490_,7.38
_03781_,7.38
_04065_,7.38
_04251_,7.38
_06161_,7.38
_00153_,7.375
_00162_,7.365
_01253_,7.365
_03289_,7.36
_06477_,7.36
_00523_,7.355
_00262_,7.345
_00840_,7.345
_01402_,7.345
_01424_,7.34
ex_stage_i.EX_rs2_data_o\[23\],7.34
_02038_,7.32
_03994_,7.32
_05412_,7.32
_06339_,7.32
_02271_,7.3
_05802_,7.3
_06169_,7.3
_06240_,7.3
_00312_,7.285
_01010_,7.285
_02910_,7.28
_05533_,7.28
_00027_,7.265
_00068_,7.265
_00550_,7.245
_00726_,7.245
_00747_,7.245
_00775_,7.245
_01314_,7.245
_01616_,7.24
_01952_,7.24
_02889_,7.24
_03089_,7.24
_05428_,7.24
_06192_,7.24
IMEM_data_i[7],7.23
boot_addr_i[18],7.23
_00004_,7.22
_00021_,7.22
_01304_,7.22
_01621_,7.22
_02203_,7.22
_02248_,7.22
_02350_,7.22
_02909_,7.22
_03380_,7.22
_04345_,7.22
_04453_,7.22
_04802_,7.22
_05157_,7.22
_05604_,7.22
_05877_,7.22
_06054_,7.22
_06060_,7.22
_06291_,7.22
_06714_,7.22
_02077_,7.2
_04424_,7.2
_05480_,7.2
_00117_,7.185
_00681_,7.185
_01861_,7.18
_02387_,7.18
_02436_,7.18
_02705_,7.18
_02750_,7.18
_02815_,7.18
_03310_,7.18
_03361_,7.18
_03704_,7.18
_03847_,7.18
_04045_,7.18
_04213_,7.18
_04335_,7.18
_04365_,7.18
_04373_,7.18
_04377_,7.18
_04492_,7.18
_04557_,7.18
_04571_,7.18
_04693_,7.18
_04729_,7.18
_06490_,7.18
_06494_,7.18
_06543_,7.18
_06698_,7.18
_02208_,7.16
_00218_,7.145
_00288_,7.145
_00486_,7.145
_00565_,7.145
_00858_,7.145
_01356_,7.145
_00487_,7.14
_03356_,7.14
_03850_,7.14
_04367_,7.14
_04393_,7.14
_05445_,7.14
_06618_,7.14
_06738_,7.14
DMEM_wr_data_o[11],7.13
IMEM_addr_o[14],7.13
boot_addr_i[31],7.13
_01450_,7.12
_04877_,7.12
_05116_,7.12
_05771_,7.12
_06069_,7.12
_00096_,7.105
_00520_,7.105
_00909_,7.105
_01443_,7.105
_01634_,7.1
_01673_,7.1
_02486_,7.1
_02558_,7.1
_02799_,7.1
_02804_,7.1
_03283_,7.1
_03501_,7.1
_03534_,7.1
_04434_,7.1
_04969_,7.1
_05746_,7.1
_05753_,7.1
_05989_,7.1
_06101_,7.1
_06301_,7.1
_06607_,7.1
_06809_,7.1
_00305_,7.095
_00488_,7.085
_00908_,7.085
_01412_,7.085
_00353_,7.075
_01225_,7.075
_01962_,7.075
_00020_,7.06
_02151_,7.06
_02302_,7.06
_04163_,7.06
_04194_,7.06
_04298_,7.06
_04524_,7.06
_04841_,7.06
_04902_,7.06
_05811_,7.06
_05835_,7.06
_05891_,7.06
_06042_,7.06
_06186_,7.06
_06519_,7.06
_06634_,7.06
ex_stage_i.ID_imm1_i\[20\],7.06
_02004_,7.04
_04863_,7.04
DMEM_rd_data_i[21],7.03
boot_addr_i[0],7.03
_00206_,7.025
_00831_,7.025
_02623_,7.02
_00175_,7.015
_00766_,7.015
_00829_,7.015
_00532_,7
_00768_,7
_00787_,7
_00900_,7
_00963_,7
_01275_,7
_02954_,7
_03722_,7
_04145_,7
_04227_,7
_00242_,6.985
_01177_,6.985
_02707_,6.98
_04147_,6.98
_01405_,6.975
_00455_,6.96
_00476_,6.96
_00756_,6.96
_01113_,6.96
_01568_,6.96
_01937_,6.96
_02351_,6.96
_03787_,6.96
_04415_,6.96
_04849_,6.96
_05927_,6.96
_01387_,6.935
_00165_,6.925
_02936_,6.92
_03080_,6.92
_03243_,6.92
_03346_,6.92
_03416_,6.92
_01386_,6.915
_05935_,6.9
IMEM_data_i[24],6.89
_00264_,6.885
_00582_,6.885
_00905_,6.885
_01448_,6.885
_00400_,6.88
_01202_,6.88
_01790_,6.88
_01961_,6.88
_02127_,6.88
_03406_,6.88
_06154_,6.87
_00491_,6.845
_01190_,6.845
_02174_,6.84
_05450_,6.84
_05375_,6.83
_03306_,6.82
_05035_,6.82
_00364_,6.805
_00920_,6.805
_02684_,6.805
_01292_,6.785
_06443_,6.78
_06524_,6.78
_00224_,6.765
_01974_,6.76
_02061_,6.76
_02420_,6.76
_02717_,6.76
_03074_,6.76
_05154_,6.76
_05258_,6.76
_05993_,6.76
_00483_,6.745
_01500_,6.74
_02116_,6.74
_04880_,6.74
_05622_,6.74
_05752_,6.74
_05844_,6.74
_06550_,6.74
_01165_,6.725
_01067_,6.72
_02005_,6.72
_02043_,6.72
_02216_,6.72
_02290_,6.72
_02329_,6.72
_02801_,6.72
_02970_,6.72
_03050_,6.72
_03377_,6.72
_03585_,6.72
_03638_,6.72
_03979_,6.72
_04152_,6.72
_04153_,6.72
_04347_,6.72
_04547_,6.72
_04565_,6.72
_04599_,6.72
_04645_,6.72
_05476_,6.72
_06332_,6.72
_06352_,6.72
_06473_,6.72
_06486_,6.72
_06515_,6.72
_06536_,6.72
_06594_,6.72
_06625_,6.72
_00286_,6.705
_01391_,6.695
_00071_,6.685
_00167_,6.685
_00345_,6.685
_00370_,6.685
_00546_,6.685
_00596_,6.685
_00776_,6.685
_00921_,6.685
_00995_,6.685
_01041_,6.685
_01129_,6.685
_01158_,6.685
_01371_,6.685
DMEM_addr_o[8],6.67
IMEM_addr_o[25],6.67
_01532_,6.66
_02589_,6.66
_04715_,6.66
_06229_,6.66
_06265_,6.66
_06511_,6.66
_00079_,6.645
_00128_,6.645
_00395_,6.645
_00824_,6.645
_00873_,6.645
_02198_,6.64
_02261_,6.64
_02361_,6.64
_02364_,6.64
_02658_,6.64
_02701_,6.64
_03114_,6.64
_03183_,6.64
_03312_,6.64
_03504_,6.64
_03626_,6.64
_03655_,6.64
_03667_,6.64
_04040_,6.64
_04332_,6.64
_04575_,6.64
_04672_,6.64
_04712_,6.64
_04714_,6.64
_04716_,6.64
_05086_,6.64
_05340_,6.64
_05787_,6.64
_05909_,6.64
_05944_,6.64
_06534_,6.64
_06632_,6.64
_06674_,6.64
_00743_,6.625
_00537_,6.62
_00890_,6.62
_02311_,6.62
_02358_,6.605
_01948_,6.6
_02588_,6.6
_02891_,6.6
_03127_,6.6
_03314_,6.6
_03558_,6.6
_03786_,6.6
_03983_,6.6
_04211_,6.6
_04274_,6.6
_04331_,6.6
_04572_,6.6
_04717_,6.6
_04946_,6.6
_06402_,6.6
_06499_,6.6
_06542_,6.6
_06769_,6.6
net158,6.6
_02152_,6.58
_06682_,6.58
_00991_,6.565
_00072_,6.56
boot_addr_i[14],6.55
_00412_,6.54
_00543_,6.54
_00560_,6.54
_01110_,6.54
_01167_,6.54
_01265_,6.54
_02155_,6.54
_03160_,6.54
_03193_,6.54
_03403_,6.54
_03559_,6.54
_04115_,6.54
_04206_,6.54
_05490_,6.54
_05592_,6.54
_05611_,6.54
_00574_,6.525
_01213_,6.525
_02072_,6.52
_02754_,6.52
ex_stage_i.EX_rs2_data_o\[3\],6.52
_00712_,6.5
_01733_,6.5
_01891_,6.5
_03188_,6.5
_00147_,6.465
_00296_,6.465
_00429_,6.465
_00463_,6.465
_02911_,6.46
_03195_,6.46
_03392_,6.46
_03776_,6.46
_03867_,6.46
DMEM_addr_o[16],6.45
DMEM_addr_o[7],6.45
_03759_,6.44
_04186_,6.44
_00318_,6.425
_00423_,6.425
_01615_,6.42
_02251_,6.42
_06281_,6.42
_06090_,6.4
ex_stage_i.EX_rs2_data_o\[9\],6.4
_00738_,6.395
_01365_,6.395
_00229_,6.385
_05832_,6.38
_00155_,6.365
_06379_,6.36
_00477_,6.355
_01195_,6.345
_01378_,6.345
DMEM_wr_data_o[30],6.33
_03207_,6.32
_03232_,6.32
_05614_,6.32
_05859_,6.32
_06086_,6.32
ex_stage_i.ID_imm1_i\[31\],6.32
_01474_,6.3
_01849_,6.3
_02157_,6.3
_02192_,6.3
_02355_,6.3
_02621_,6.3
_02755_,6.3
_03009_,6.3
_03122_,6.3
_03371_,6.3
_03619_,6.3
_03769_,6.3
_04276_,6.3
_04319_,6.3
_04486_,6.3
_04532_,6.3
_04614_,6.3
_04621_,6.3
_04923_,6.3
_05123_,6.3
_05474_,6.3
_05513_,6.3
_05851_,6.3
_06279_,6.3
_06582_,6.3
_06664_,6.3
_06719_,6.3
control_i.EX_rs2_addr_i\[3\],6.3
_05549_,6.28
_06138_,6.28
_06434_,6.28
_00154_,6.275
_00129_,6.265
_00350_,6.265
_00415_,6.265
_00461_,6.265
_00674_,6.265
_01108_,6.265
_01083_,6.26
_01889_,6.26
_02133_,6.26
_02199_,6.26
_02624_,6.26
_02843_,6.26
_02973_,6.26
_03398_,6.26
_03889_,6.26
_04278_,6.26
_04742_,6.26
_04751_,6.26
_04759_,6.26
_05575_,6.26
_05636_,6.26
_05823_,6.26
_06481_,6.26
_06495_,6.26
_06647_,6.26
_06680_,6.26
_06690_,6.26
_06751_,6.26
_06770_,6.26
ex_stage_i.EX_pc_dest_o\[20\],6.26
_00239_,6.225
_00413_,6.225
_00522_,6.225
_00722_,6.225
_00732_,6.225
_00980_,6.225
_01038_,6.225
_01056_,6.225
_01268_,6.225
_01390_,6.225
_00330_,6.2
_00458_,6.2
_01470_,6.2
_04449_,6.2
_06327_,6.2
_06533_,6.2
_00246_,6.185
_00563_,6.185
_00826_,6.185
_00940_,6.185
_01132_,6.185
_01521_,6.18
_01741_,6.18
_01872_,6.18
_02002_,6.18
_02369_,6.18
_02713_,6.18
_02913_,6.18
_03106_,6.18
_03265_,6.18
_03400_,6.18
_03489_,6.18
_03499_,6.18
_03513_,6.18
_03660_,6.18
_03831_,6.18
_04098_,6.18
_04539_,6.18
_04554_,6.18
_04570_,6.18
_04587_,6.18
_05384_,6.18
_05602_,6.18
_05810_,6.18
_05873_,6.18
_06278_,6.18
_06334_,6.18
_06677_,6.18
_01009_,6.175
_00124_,6.165
_00704_,6.165
_01069_,6.14
_01473_,6.14
_01543_,6.14
_01630_,6.14
_01755_,6.14
_01912_,6.14
_01986_,6.14
_02608_,6.14
_02644_,6.14
_02649_,6.14
_03092_,6.14
_03098_,6.14
_04001_,6.14
_04879_,6.14
_04945_,6.14
_05275_,6.14
_05757_,6.14
_06398_,6.14
_06432_,6.14
_06614_,6.14
_06639_,6.14
_06744_,6.14
branchgen_i.ID_pc_i\[24\],6.14
_00057_,6.135
_02709_,6.12
DMEM_addr_o[15],6.11
DMEM_wr_data_o[12],6.11
DMEM_wr_data_o[9],6.11
IMEM_addr_o[2],6.11
boot_addr_i[17],6.11
_00561_,6.105
_00791_,6.085
_00100_,6.08
_00342_,6.08
_00394_,6.08
_00808_,6.08
_00958_,6.08
_00989_,6.08
_01252_,6.08
_02924_,6.08
_03661_,6.08
_04030_,6.08
_06611_,6.08
_00111_,6.065
_01810_,6.06
_04791_,6.06
_04806_,6.06
_06482_,6.06
_00103_,6.04
_00127_,6.04
_00513_,6.04
_00515_,6.04
_00714_,6.04
_00861_,6.04
_01016_,6.04
_01341_,6.04
_01358_,6.04
_02267_,6.04
_03987_,6.04
_04210_,6.04
_00720_,6.015
_00132_,6.005
_00692_,6.005
_00764_,6.005
_01359_,6.005
_01446_,6.005
DMEM_wr_data_o[7],5.99
DMEM_wr_data_o[8],5.99
IMEM_addr_o[7],5.99
_01081_,5.985
_02003_,5.98
_02394_,5.98
_03239_,5.98
_04005_,5.98
_00203_,5.965
_03969_,5.96
_04966_,5.96
_00275_,5.945
_01235_,5.945
_01194_,5.94
_01796_,5.94
_04146_,5.94
_05843_,5.94
_00790_,5.935
_00166_,5.925
_00536_,5.925
_00793_,5.925
_01198_,5.925
_02321_,5.92
_02879_,5.92
_02987_,5.92
_03396_,5.92
_03404_,5.92
_02245_,5.91
_00506_,5.905
_05344_,5.9
_00099_,5.895
_00428_,5.86
_01086_,5.86
_04024_,5.86
_05763_,5.86
_00362_,5.845
_01760_,5.84
_02051_,5.84
_02233_,5.84
_02740_,5.84
_02791_,5.84
_02798_,5.84
_04358_,5.84
_04381_,5.84
_04579_,5.84
_04658_,5.84
_04686_,5.84
_05707_,5.84
_05862_,5.84
_06182_,5.84
_06314_,5.84
_06358_,5.84
_06383_,5.84
_06546_,5.84
_01276_,5.825
_01626_,5.8
_01843_,5.8
_02143_,5.8
_02392_,5.8
_04035_,5.8
_04082_,5.8
_04295_,5.8
_04392_,5.8
_04397_,5.8
_04631_,5.8
_04694_,5.8
_04947_,5.8
_05053_,5.8
_05564_,5.8
_05661_,5.8
_06037_,5.8
_06224_,5.8
_06400_,5.8
_06523_,5.8
_06641_,5.8
_06760_,5.8
ex_stage_i.EX_rs2_data_o\[27\],5.8
ex_stage_i.ID_imm1_i\[19\],5.8
_05436_,5.78
_01328_,5.775
DMEM_rst_o,5.77
DMEM_wr_data_o[20],5.77
IMEM_addr_o[0],5.77
IMEM_addr_o[11],5.77
_00112_,5.765
_00274_,5.765
_00812_,5.765
_00851_,5.765
_00975_,5.765
_01211_,5.765
_01219_,5.765
_01278_,5.765
_01333_,5.765
_01183_,5.745
_00161_,5.74
_00338_,5.74
_00924_,5.74
_04927_,5.74
_05619_,5.74
_06381_,5.74
_06570_,5.74
_00223_,5.725
_00724_,5.725
_01094_,5.725
_00007_,5.72
_01608_,5.72
_01870_,5.72
_01968_,5.72
_02264_,5.72
_02841_,5.72
_02869_,5.72
_03390_,5.72
_03637_,5.72
_04463_,5.72
_04678_,5.72
_04690_,5.72
_04780_,5.72
_04872_,5.72
_04930_,5.72
_05406_,5.72
_05769_,5.72
_05816_,5.72
_05878_,5.72
_06035_,5.72
_06140_,5.72
_06233_,5.72
_06595_,5.72
_06629_,5.72
_06703_,5.72
_06715_,5.72
_06749_,5.72
_06798_,5.72
_06813_,5.72
_00308_,5.7
_00012_,5.68
_01571_,5.68
_01692_,5.68
_01900_,5.68
_01949_,5.68
_02111_,5.68
_02432_,5.68
_02519_,5.68
_02554_,5.68
_02564_,5.68
_02737_,5.68
_02756_,5.68
_02778_,5.68
_03105_,5.68
_03492_,5.68
_03586_,5.68
_03899_,5.68
_04343_,5.68
_04359_,5.68
_04412_,5.68
_04483_,5.68
_04582_,5.68
_04589_,5.68
_04648_,5.68
_04655_,5.68
_04659_,5.68
_04701_,5.68
_04704_,5.68
_04943_,5.68
_05051_,5.68
_05347_,5.68
_05703_,5.68
_06001_,5.68
_06396_,5.68
_06406_,5.68
_06475_,5.68
_06553_,5.68
_06559_,5.68
_06568_,5.68
_06580_,5.68
_06701_,5.68
_06746_,5.68
_06763_,5.68
_06785_,5.68
_06788_,5.68
_00759_,5.675
_01383_,5.665
IMEM_addr_o[28],5.65
_00324_,5.645
_00780_,5.645
_01406_,5.645
_00075_,5.64
_00319_,5.64
_00376_,5.64
_00503_,5.64
_00729_,5.64
_00733_,5.64
_00928_,5.64
_00929_,5.64
_01039_,5.64
_00010_,5.62
_00564_,5.62
_00671_,5.62
_00792_,5.62
_02339_,5.62
_04016_,5.62
_04162_,5.62
_04245_,5.62
_05767_,5.62
_06136_,5.62
_06331_,5.62
_00616_,5.605
_04656_,5.6
_00332_,5.58
_01938_,5.58
_02915_,5.58
_03000_,5.58
_03170_,5.58
_03223_,5.58
_03384_,5.58
_03450_,5.58
_03514_,5.58
_03572_,5.58
_03731_,5.58
_04019_,5.58
_04259_,5.58
_01862_,5.56
_00974_,5.555
_00314_,5.545
_01032_,5.545
_01223_,5.545
DMEM_rd_data_i[17],5.53
IMEM_data_i[21],5.53
boot_addr_i[21],5.53
_01061_,5.525
_01478_,5.52
_02016_,5.52
_02088_,5.52
_03070_,5.52
_06435_,5.52
_00055_,5.505
_00104_,5.505
_00422_,5.505
_00460_,5.505
_00518_,5.505
_01028_,5.505
_01201_,5.505
_01215_,5.505
_01239_,5.505
_01484_,5.5
_03210_,5.5
_03476_,5.5
_04876_,5.5
_05555_,5.5
_06430_,5.5
_01172_,5.48
_02281_,5.48
_04198_,5.48
_04929_,5.48
_00432_,5.475
_00113_,5.465
_00174_,5.465
_00217_,5.465
_00320_,5.465
_00728_,5.465
_00749_,5.465
_00869_,5.465
_01052_,5.465
_01122_,5.465
_01476_,5.46
_02211_,5.45
_05948_,5.45
_00265_,5.445
_00634_,5.445
_05764_,5.44
_05875_,5.44
_00116_,5.435
_00409_,5.435
_00581_,5.435
_00639_,5.435
_01440_,5.435
_02227_,5.4
_02884_,5.4
_03820_,5.4
_04120_,5.4
_04809_,5.4
_05691_,5.4
_01526_,5.38
_01868_,5.38
_01935_,5.38
_01939_,5.38
_02165_,5.38
_02640_,5.38
_02698_,5.38
_03333_,5.38
_03610_,5.38
_04037_,5.38
_04299_,5.38
_04342_,5.38
_04382_,5.38
_04625_,5.38
_04630_,5.38
_04637_,5.38
_04726_,5.38
_04735_,5.38
_04757_,5.38
_04796_,5.38
_05345_,5.38
_05631_,5.38
_05734_,5.38
_06426_,5.38
_06517_,5.38
_06530_,5.38
_06676_,5.38
ex_stage_i.ID_imm1_i\[17\],5.38
_02139_,5.36
_02354_,5.36
_02650_,5.36
_00041_,5.355
_00087_,5.355
_06679_,5.35
_00182_,5.345
_00740_,5.345
_01027_,5.345
_01242_,5.345
_01013_,5.34
_01487_,5.34
_01569_,5.34
_01753_,5.34
_01983_,5.34
_02405_,5.34
_02530_,5.34
_02613_,5.34
_02669_,5.34
_02671_,5.34
_02783_,5.34
_03431_,5.34
_03621_,5.34
_03664_,5.34
_04272_,5.34
_04312_,5.34
_04385_,5.34
_04450_,5.34
_04487_,5.34
_04536_,5.34
_04569_,5.34
_04647_,5.34
_04670_,5.34
_04675_,5.34
_04795_,5.34
_04803_,5.34
_04826_,5.34
_04901_,5.34
_05439_,5.34
_05515_,5.34
_05584_,5.34
_05736_,5.34
_06448_,5.34
_06548_,5.34
_06648_,5.34
_06667_,5.34
_06756_,5.34
_06768_,5.34
_06782_,5.34
_00051_,5.335
_00034_,5.32
_00202_,5.315
_00270_,5.315
_00405_,5.315
_00494_,5.315
_00572_,5.315
_00609_,5.315
DMEM_addr_o[17],5.31
DMEM_rd_data_i[18],5.31
_00201_,5.305
_00478_,5.305
_00534_,5.305
_00555_,5.305
_00741_,5.305
_00767_,5.305
_00842_,5.305
_01004_,5.305
_01134_,5.305
_00679_,5.28
_01513_,5.28
_01984_,5.28
_02244_,5.28
_02983_,5.28
_04326_,5.28
_04776_,5.28
_05914_,5.28
_06081_,5.28
_06085_,5.28
_05675_,5.27
_00627_,5.265
_00633_,5.265
_00982_,5.265
_00997_,5.265
_01182_,5.265
_01205_,5.265
_01377_,5.265
_01413_,5.265
_01441_,5.265
_01903_,5.26
_01920_,5.26
_02507_,5.26
_02581_,5.26
_02711_,5.26
_02989_,5.26
_03275_,5.26
_04256_,5.26
_04336_,5.26
_04503_,5.26
_04535_,5.26
_04888_,5.26
_04899_,5.26
_05470_,5.26
_06139_,5.26
_06376_,5.26
_00385_,5.255
_01114_,5.255
_00063_,5.245
_00073_,5.245
_00304_,5.245
_00313_,5.245
_00374_,5.245
_00433_,5.245
_00511_,5.245
_00530_,5.245
_00533_,5.245
_00590_,5.245
_00592_,5.245
_00619_,5.245
_00735_,5.245
_00794_,5.245
_00830_,5.245
_00875_,5.245
_01014_,5.245
_01274_,5.245
_01287_,5.245
_01296_,5.245
_01394_,5.245
_05422_,5.24
_01256_,5.235
_00038_,5.22
_01567_,5.22
_01945_,5.22
_01981_,5.22
_02674_,5.22
_02686_,5.22
_02690_,5.22
_02757_,5.22
_03640_,5.22
_03973_,5.22
_04088_,5.22
_04176_,5.22
_04348_,5.22
_04354_,5.22
_04509_,5.22
_04601_,5.22
_04643_,5.22
_04771_,5.22
_04823_,5.22
_04847_,5.22
_04892_,5.22
_04907_,5.22
_06691_,5.22
_06737_,5.22
_00703_,5.215
_01354_,5.215
_01363_,5.215
DMEM_rd_data_i[26],5.19
DMEM_rd_data_i[27],5.19
_00683_,5.185
_00125_,5.18
_00164_,5.18
_00219_,5.18
_00285_,5.18
_00326_,5.18
_00691_,5.18
_00730_,5.18
_00739_,5.18
_00760_,5.18
_00765_,5.18
_00783_,5.18
_00819_,5.18
_00897_,5.18
_00901_,5.18
_00952_,5.18
_00954_,5.18
_00973_,5.18
_01181_,5.18
_01193_,5.18
_01293_,5.18
_00119_,5.16
_00227_,5.16
_00277_,5.16
_00280_,5.16
_00447_,5.16
_01153_,5.16
_01280_,5.16
_01442_,5.16
_03072_,5.16
_03104_,5.16
_03357_,5.16
_03469_,5.16
_03802_,5.16
_04224_,5.16
_05758_,5.16
_06335_,5.16
_04882_,5.155
_05762_,5.14
ex_stage_i.EX_rs2_data_o\[14\],5.14
_00879_,5.135
_02819_,5.12
_02846_,5.12
_02917_,5.12
_03458_,5.12
_03544_,5.12
_03550_,5.12
_03941_,5.12
_03966_,5.12
_06274_,5.12
_00496_,5.095
_00985_,5.095
_00540_,5.085
_00951_,5.085
_01029_,5.085
_01432_,5.065
_02298_,5.06
_03115_,5.06
_03546_,5.06
_03773_,5.06
_03782_,5.06
_03798_,5.06
_04250_,5.06
_05512_,5.06
_00237_,5.045
_01107_,5.045
_01350_,5.045
_02930_,5.04
_03311_,5.04
_00248_,5.02
_02243_,5.02
_02269_,5.02
_01121_,5.015
_05946_,5
_06268_,5
_00472_,4.985
_01011_,4.985
_01051_,4.985
_00603_,4.975
_00676_,4.975
_00882_,4.975
_01259_,4.975
_00610_,4.945
_00031_,4.94
_01306_,4.94
_02160_,4.94
_02187_,4.94
_03023_,4.94
_03154_,4.94
_03258_,4.94
_03446_,4.94
_04799_,4.94
_05530_,4.94
_05960_,4.94
_06230_,4.94
_06326_,4.94
_06774_,4.94
ex_stage_i.EX_rs2_data_o\[11\],4.94
_01074_,4.92
_01703_,4.92
_01963_,4.92
_02055_,4.92
_02069_,4.92
_02178_,4.92
_02552_,4.92
_02597_,4.92
_02662_,4.92
_02688_,4.92
_04623_,4.92
_04808_,4.92
_04832_,4.92
_04914_,4.92
_05618_,4.92
_05646_,4.92
_05866_,4.92
_06007_,4.92
_06105_,4.92
_06361_,4.92
_06378_,4.92
control_i.EX_rs2_addr_i\[2\],4.92
ex_stage_i.EX_rs2_data_o\[8\],4.92
_00978_,4.915
_03663_,4.9
_06122_,4.9
_06807_,4.9
_00158_,4.885
_00469_,4.885
_00660_,4.885
_00820_,4.885
_00833_,4.885
_00865_,4.885
_00884_,4.885
_01539_,4.88
_02150_,4.88
_02176_,4.88
_02295_,4.88
_02325_,4.88
_02332_,4.88
_02518_,4.88
_02553_,4.88
_02585_,4.88
_02637_,4.88
_03216_,4.88
_03947_,4.88
_04184_,4.88
_04310_,4.88
_04323_,4.88
_04379_,4.88
_04422_,4.88
_04473_,4.88
_04529_,4.88
_04544_,4.88
_04652_,4.88
_04703_,4.88
_04736_,4.88
_04772_,4.88
_06297_,4.88
_06792_,4.88
_00090_,4.865
_06055_,4.86
_00925_,4.855
DMEM_rd_data_i[8],4.85
IMEM_data_i[10],4.85
_00282_,4.845
_00557_,4.845
_01124_,4.845
_01318_,4.845
_01332_,4.845
_00870_,4.84
_01483_,4.825
_00289_,4.82
_00311_,4.82
_01771_,4.82
_02626_,4.82
_02696_,4.82
_02899_,4.82
_03116_,4.82
_03677_,4.82
_04407_,4.82
_04484_,4.82
_04605_,4.82
_04744_,4.82
_04889_,4.82
_04891_,4.82
_05709_,4.82
_06150_,4.82
_06498_,4.82
_00179_,4.805
_00799_,4.805
_00823_,4.805
_01241_,4.805
_01084_,4.8
